id,old_tags,new_tags,tagging_status,unexpected_error
5892,metaphi;article with pdf;UniBE;German;BE,page type: media article;media 1: pdf;language: German;university: UniBE;canton: BE;special content 1: metaphi;,success,
5893,metaphi;article with pdf;UniBE;German;BE,page type: media article;media 1: pdf;language: German;university: UniBE;canton: BE;special content 1: metaphi;,success,
5894,metaphi;article with pdf;UniBE;German;BE,page type: media article;media 1: pdf;language: German;university: UniBE;canton: BE;special content 1: metaphi;,success,
5895,metaphi;article with pdf;UniBE;German;BE,page type: media article;media 1: pdf;language: German;university: UniBE;canton: BE;special content 1: metaphi;,success,
5901,metaphi;article with pdf;UniBE;German;BE,page type: media article;media 1: pdf;language: German;university: UniBE;canton: BE;special content 1: metaphi;,success,
9205,metaphi;article with pdf;UniBE;German;BE,page type: media article;media 1: pdf;language: German;university: UniBE;canton: BE;special content 1: metaphi;,success,
9206,metaphi;article with pdf;UniBE;German;BE,page type: media article;media 1: pdf;language: German;university: UniBE;canton: BE;special content 1: metaphi;,success,
9245,presentation page;UniBE;BE,page type: presentation page;language: English;university: UniBE;canton: BE;,success,
6342,presentation page;UniBE;BE,page type: presentation page;language: German;university: UniBE;canton: BE;,success,
7964,presentation page;UniBE;BE,page type: presentation page;language: German;university: UniBE;canton: BE;,success,
5883,journal;student project;metaphi;German,page type: presentation page ;language: German;university: UniBE;canton: BE;special content 1: journal;special content 2: metaphi;,success,
5500,article about event;philExpo22;UniBE;BE,page type: article about event;language: German;university: UniBE;canton: BE;special content 1: philExpo22;,success,
6842,job;UniBE;BE,page type: information page;language: English;university: UniBE;canton: BE;special content 1: job;,success,
6843,job;UniBE;BE,page type: information page;language: English;university: UniBE;canton: BE;special content 1: job;,success,
9609,job;UniBE;BE,page type: information page;language: English;university: UniBE;canton: BE;special content 1: job;,success,
9615,job;UniBE;BE,page type: information page;language: English;university: UniBE;canton: BE;special content 1: job;,success,
9674,job;UniBE;BE,page type: information page;language: English;university: UniBE;canton: BE;special content 1: job;,success,
7950,presentation page;German;UniBE;BE,page type: information page;language: German;university: UniBE;canton: BE;,success,
7951,presentation page;German;UniBE;BE,page type: information page;language: German;university: UniBE;canton: BE;,success,
7934,presentation page;BE,page type: presentation page;language: German;university: VH;canton: BE;,success,
6630,article;German,page type: article;language: German;canton: BE;,success,
9170,Fluchtgeschichten;our event;event;BE,page type: event;canton: BE;special content 1: our event;special content 2: Fluchtgeschichten;,success,
9503,our event;event;BE,page type: event;canton: BE;special content 1: our event;,success,
9581,our event;event;BE,page type: event;canton: BE;special content 1: our event;,success,
9335,event;BE,page type: event;canton: BE;,success,
9342,event;BE,page type: event;canton: BE;,success,
9343,event;BE,page type: event;canton: BE;,success,
9344,event;BE,page type: event;canton: BE;,success,
9345,event;BE,page type: event;canton: BE;,success,
9346,event;BE,page type: event;canton: BE;,success,
9347,event;BE,page type: event;canton: BE;,success,
9574,event;BE,page type: event;canton: BE;,success,
9580,event;BE,page type: event;canton: BE;,success,
3299,course;our event;German;BE,page type: portal page;language: German;canton: BE;special content 1: course;,success,
6590,our event;presentation page;BE,page type: portal page;language: German;canton: BE;special content 1: our event;,success,
7916,site map;BE,page type: portal page;language: German;canton: BE;special content 1: site map;,success,
9504,presentation page,page type: portal page;language: English;canton: BE;,success,
9506,presentation page;BE,page type: portal page;language: French;canton: BE;,success,
8033,student project;presentation page;BE,page type: presentation page;language: German;canton: BE;special content 1: student project;,success,
9507,presentation page;BE,page type: presentation page;language: English;canton: BE;,success,
4888,presentation page;BE,page type: presentation page;language: German;canton: BE;,success,
7935,presentation page;BE,page type: presentation page;language: German;canton: BE;,success,
7994,presentation page;BE,page type: presentation page;language: German;canton: BE;,success,
8002,presentation page;BE,page type: presentation page;language: German;canton: BE;,success,
8571,Agora;our event;article about event;BE,page type: article about event;language: English;canton: BE;special content 1: Agora;special content 2: our event;,success,
9509,Agora;our event;article about event;BE,page type: article about event;language: English;canton: BE;special content 1: Agora;special content 2: our event;,success,
1045,article with audio;article series;our event;presentation page;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 1: article series;special content 2: our event;,success,
7628,article with picture;philExpo22;article about event;BE,page type: article about event;media 2: picture;language: French;canton: BE;special content 1: philExpo22;,success,
5596,article with wrong pdf;article with picture;philExpo22;article about event;BE,page type: article about event;media 2: picture;language: German;canton: BE;special content 1: philExpo22;,success,
5457,philExpo22;article about event;BE,page type: article about event;language: German;canton: BE;special content 1: philExpo22;,success,
5526,philExpo22;article about event;BE,page type: article about event;language: German;canton: BE;special content 1: philExpo22;,success,
6566,our event;philExpo22;article about event,page type: article about event;language: German;canton: BE;special content 1: philExpo22;special content 2: our event;,success,
6568,philExpo22;article about event;BE,page type: article about event;language: German;canton: BE;special content 1: philExpo22;,success,
6571,philExpo22;article about event;BE,page type: article about event;language: German;canton: BE;special content 1: philExpo22;,success,
6572,philExpo22;article about event;BE,page type: article about event;language: German;canton: BE;special content 1: philExpo22;,success,
6574,philExpo22;article about event;BE,page type: article about event;language: German;canton: BE;special content 1: philExpo22;,success,
6838,article about event;BE,page type: article about event;language: English;canton: BE;,success,
1154,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
1220,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
1329,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
1440,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
2561,article with audio;our event;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
2574,article with audio;our event;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
6519,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
7815,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
7841,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
7845,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
7846,article with audio;our event;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
7849,article with audio;German;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;,success,
9625,article with audio;our event;article about event;BE,page type: article about event;media 1: audio;language: German;canton: BE;special content 2: our event;,success,
1026,our event;article about event;BE,page type: article about event;language: German;canton: BE;special content 2: our event;,success,
1214,our event;article about event;BE,page type: article about event;language: German;canton: BE;special content 2: our event;,success,
1337,our event;article about event;BE,page type: article about event;language: German;canton: BE;special content 2: our event;,success,
1737,German;article about event;BE,page type: article about event;language: German;canton: BE;,success,
2422,article about event;BE,page type: article about event;language: German;canton: BE;,success,
2571,article about event;BE,page type: article about event;language: German;canton: BE;,success,
2999,article about event;BE,page type: article about event;language: German;canton: BE;,success,
4265,our event;article about event;BE,page type: article about event;language: German;canton: BE;special content 2: our event;,success,
4266,our event;article about event;BE,page type: article about event;language: German;canton: BE;special content 2: our event;,success,
4670,article about event;BE,page type: article about event;language: German;canton: BE;,success,
4792,article about event;BE,page type: article about event;language: German;canton: BE;,success,
